"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_txt Normal_text xr_s10\" style=\"position: absolute; left: 27.019999999999996px; top: 6.91px; width: 73px; height: 13.09px;\" onmousemove=\"xr_mpc(24)\">\n  <span class=\"xr_tr Normal_te...</div>","#xr_xp24 > div:nth-child(3) > div"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(24)\">\n <a href=\"#\" onclick=\"return(x...</div>","#xr_xp24 > div:nth-child(4)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H30.2","Img element is the only content of the link, but is missing alt text. The alt text should describe the purpose of the link.","error","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp24 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp24 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"#\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xp24 > div:nth-child(4) > a"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/15.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,24,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xp24 > div:nth-child(4) > a > img"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/15.png\" alt=\"\" title=\"\" onmousemove=\"xr_mo(this,24,event)\" style=\"left:20px;top:10px;width:10px;height:10px;\">","#xr_xp24 > div:nth-child(4) > a > img"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<div class=\"xr_ap\" onmousemove=\"xr_mpc(24)\">\n<div class=\"xr_noreset \" style...</div>","#xr_xp24 > div:nth-child(5) > div"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\"mainmenu700\" src=\"mainmenu/700/mainmenu.htm\" width=\"640\" height=\"455\" scrolling=\"no\" frameborder=\"0\" marginheight=\"0\" marginwidth=\"0\"></iframe>","#mainmenu700"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:0px;top:0px;width:480px;height:1910px; background-color: #FFFFFF;\"></span>","#xr_mvp_4 > div:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div id=\"xr_xrc4\" class=\"xr_ap xr_xri_ xr_xrc\" style=\"width: 480px; height: 1910px; overflow:hidden;\">\n <span class=\"xr_ar\" style=\"le...</div>","#xr_xrc4"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:20px;top:140px;width:439px;height:400px; background-color: #E8F3D8;\"></span>","#xr_xrc4 > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:21px;top:140px;width:439px;height:152px; background-color: #8AC53A;\"></span>","#xr_xrc4 > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img class=\"xr_rn_ xr_ap\" src=\"index_htm_files/4103.jpg\" alt=\"\" title=\"\" style=\"left:240px;top:140px;width:220px;height:152px;\">","#xr_xrc4 > img:nth-child(5)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_ap\" src=\"index_htm_files/4103.jpg\" alt=\"\" title=\"\" style=\"left:240px;top:140px;width:220px;height:152px;\">","#xr_xrc4 > img:nth-child(5)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<span class=\"xr_ar\" style=\"left:20px;top:1285px;width:440px;height:200px; background-color: #FDEAD2;\"></span>","#xr_xrc4 > span:nth-child(8)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","error","<iframe id=\"news480\" src=\"assets/latestnewsticker.htm\" width=\"410\" height=\"170\" scrolling=\"no\" frameborder=\"0\" marginheight=\"0\" marginwidth=\"0\"></iframe>","#news480"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"appointments.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc4 > a:nth-child(10)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5113.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5113.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5113.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5121.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5121.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5121.png\" alt=\"Appointments\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:615px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(10) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"openinghours.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc4 > a:nth-child(11)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5114.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5114.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5114.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5122.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5122.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5122.png\" alt=\"Opening Hours\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:689px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(11) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"urgentcare.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc4 > a:nth-child(12)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5115.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5115.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5115.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5123.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5123.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5123.png\" alt=\"Out of Hours Care\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:763px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(12) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"repeatprescriptions.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc4 > a:nth-child(13)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5116.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(1)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5116.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5116.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5124.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseMove","Ensure the functionality provided by moving the mouse on this element is available through the keyboard.","warning","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5124.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap xr_ro xr_ro0 xr_tt3\" src=\"index_htm_files/5124.png\" alt=\"Prescriptions\" title=\"\" onmousemove=\"xr_mo(this,28)\" style=\"left:20px;top:837px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(13) > img:nth-child(2)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"clinics.htm\" onclick=\"return(xr_nn());\">\n  <img class=\"xr_rn_ xr_rnsp_ ...</a>","#xr_xrc4 > a:nth-child(14)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img class=\"xr_rn_ xr_rnsp_ xr_ap\" src=\"index_htm_files/5117.png\" alt=\"Services We Offer\" title=\"\" onmousemove=\"xr_mo(this,28,event)\" style=\"left:20px;top:911px;width:440px;height:63px;\">","#xr_xrc4 > a:nth-child(14) > img:nth-child(1)"
